Accession	p-value	fold_change
20151531	0.77	0.9694656488549618
21357797	0.9	0.6175438596491228
16197789	0.49	0.8312883435582822
442617954	0.31	1.7641509433962264
28575006	0.8	1.0461538461538462
17137188	0.54	1.1374172185430464
24585152	0.41	1.178343949044586
24655224	0.53	1.1275510204081634
20129445	0.41	0.7204724409448819
161078179	0.51	1.115586690017513
20128915	0.47	0.8904382470119522
386765228	0.46	1.110091743119266
442616878	0.14	1.6470588235294117
24647008	0.000641	0.37898936170212766
21355963	0.6	0.9130434782608695
116007734	0.000146	10.961035287461991
20128859	0.03	0.6204620462046204
21355181	0.84	0.9669172932330827
24650245	0.62	0.9051724137931034
21355819	0.04	1.7393767705382437
24657611	0.98	1.032520325203252
386769666	0.7	1.0614525139664805
157981	0.12	1.5337837837837838
21355991	0.42	0.7439613526570048
45549578	0.06	1.2568807339449541
21356443	0.49	0.8461538461538461
21356773	0.13	0.7554858934169278
24582609	0.1	1.303921568627451
256773323	0.04	1.6518218623481782
24583799	0.64	0.9099307159353349
19920864	0.3	1.3333333333333333
24583370	0.52	1.1475903614457832
24640951	0.28	1.1627906976744187
20128959	0.03	0.544891640866873
19920876	0.15	11.6375
116008161	0.1	1.371559633027523
20129751	0.26	0.6945812807881774
17136666	0.16	2.48147501350695
442616505	0.08	1.4609800362976406
85726382	0.73	1.1018518518518519
28573433	0.18	1.2882562277580072
24666782	0.00335	0.19488000000000003
24585535	0.03	0.680365296803653
442617798	0.25	1.1553398058252426
16767852	0.33	0.707384251968504
17864430	0.6	1.1174242424242424
21356211	0.54	0.9262672811059908
17985977	0.33	1.3556910569105691
24645997	0.88	0.8800557880055788
21356325	0.14	1.4945848375451263
24644016	0.15	0.6168359941944848
19922912	0.86	0.9864864864864865
24647779	0.2	0.7379912663755459
386763609	0.02	1.7561576354679802
221329623	0.13	1.096774193548387
161076082	0.00298	1.387878787878788
21356475	0.45	0.9088235294117647
17864424	0.88	1.0357142857142858
24644388	0.73	1.1451612903225807
21355337	0.55	1.1627905237560465
442628434	0.14	2.494119766245553
17136870	0.83	0.974910394265233
21356093	0.24	0.7889447236180904
24645604	0.007090000000000001	0.3656716417910448
221510743	0.38	1.3221945685305316
17737649	0.77	1.0252747252747252
17933720	0.23	1.4336043360433603
19922010	0.41	0.8233009708737864
19922238	0.96	1.0153846153846153
24668758	0.05	1.2156862745098038
21357207	0.19	1.1830443159922928
62862652	0.29	0.7973568281938326
24668389	0.67	0.915650406504065
24646278	0.47	1.4387464387464388
221329705	0.93	1.0185185185185186
17352479	0.57	0.8609271523178808
21357759	0.05	0.7007150153217568
42520750	0.8	0.8825622775800712
21355905	0.25	1.3451882845188285
24641841	0.42	1.3361344537815125
116007140	0.45	1.7118226600985222
260064113	0.08	1.272
20130185	0.37	0.6102288590604027
161077594	0.06	0.7442528735632183
161077956	0.89	1.0080482897384306
195329022	0.3	0.773561811505508
28573079	0.55	0.8853000000000001
20130301	0.4	0.8511904761904762
18858231	0.5	0.9015151515151515
17136892	0.08	0.8304668304668305
18858127	0.42	1.1087719298245613
18860095	0.24	0.8108747044917257
18858117	0.16	0.7904191616766467
21464368	0.54	1.1715976331360947
194353512	0.06	0.8390804597701149
24652915	0.1	0.3714433962264151
27819756	0.86	0.9719387755102041
281362528	0.37	1.1901140684410647
483978074	0.85	0.9541984732824428
386770583	0.95	0.9492063492063492
6760408	0.68	0.9310722100656456
21357871	0.75	1.039274924471299
28571176	0.00010700000000000001	0.3859328638497653
24649162	0.47	1.1495327102803738
21355951	0.98	1.0073710073710074
18921137	0.34	0.9213973799126638
17136850	0.03	0.7591240875912408
24663365	0.7	0.9051282051282051
24668014	0.000225	1.9513888888888888
20908094	0.24	1.8037518037518037
20129681	0.12	1.8688524590163935
19922446	0.00029	0.06579578207381372
24646048	0.00511	0.12099413145539907
45550533	0.08	0.5555555555555556
221459691	0.17	1.6149253731343283
442620064	0.06	0.8181818181818182
24654465	0.11	1.4026845637583893
17136954	0.2	1.3319327731092436
386765975	0.33	1.1556603773584906
24661424	0.0019199999999999998	0.23824200626959247
1929429	0.02	1.6204819277108433
45550850	0.04	0.4418238993710692
21483500	0.04	0.207932
24583206	0.33	0.7109004739336493
28317027	0.66	1.0859598853868195
66772041	0.24	2.0533880903490758
24640172	0.99	1.0027777777777778
221330252	0.7	1.103658536585366
24640897	0.75	0.84185303514377
17647977	0.25	0.8836477987421384
404864	0.19	1.2910798122065728
17738031	0.77	0.9526315789473684
21357097	0.11	1.3726027397260274
21357943	0.26	1.2761506276150627
19922592	0.3	0.6377777777777778
157678	0.04	0.7306397306397306
281366312	0.9	0.8481848184818482
386765437	0.82	0.964
2688932	0.27	0.7785977859778598
24660826	0.83	0.9595719381688466
21358523	0.08	1.271523178807947
45551845	0.38	1.2409240924092408
194353324	0.9	0.9689608636977058
21355531	0.43	0.9032258064516129
221457930	0.99	1.0446927374301676
18860015	0.73	0.8980582524271845
24639292	0.21	0.7604166666666666
19922512	0.26	1.3523316062176165
18447652	0.93	1.0048076923076923
18857937	0.33	1.2691952334189862
116008173	0.1	1.4924242424242424
24643394	0.89	1.0381679389312977
18859927	0.77	1.027749229188078
17647667	0.28	1.1435897435897435
4959714	0.95	1.0179028132992327
17136286	0.0011	0.4907161803713528
21356579	0.03	1.2744282744282744
21356995	0.21	0.6918918918918919
19921990	0.75	1.158034528552457
24651098	0.27	1.8583042973286876
372810480	0.43	0.878234398782344
442631968	0.87	0.808120365927279
62471820	0.41	2.008
21429812	0.05	0.48767967145790553
24648960	0.54	1.138586956521739
21358455	0.32	0.9186915887850468
24642175	0.87	0.9598214285714286
21358513	0.24	1.4426229508196722
24646822	0.88	1.0459183673469388
24652859	0.78	1.087557603686636
45554910	0.45	0.8444444444444444
21355375	0.87	1.0393258426966292
19922892	0.37	1.503119688098643
442624563	0.00277	1.575609756097561
21357575	0.12	0.8326271186440678
45550813	0.06	0.7954545454545454
18860005	0.05	0.4642
19921826	0.43	0.8348134991119005
17986025	0.14	0.7285276073619632
21358059	0.81	1.1387665198237886
21357593	0.12	1.4163934426229507
442626301	0.66	0.9633620689655172
21552985	0.07	0.6430594900849859
20976876	0.36	1.2303030303030302
20130193	0.96	0.9791666666666666
19922156	0.43	1.1246006389776357
21355117	0.33	0.8416666666666667
21356671	0.00247	0.3841743119266055
19920468	0.04	1.3993808049535603
24662431	0.23	1.3626126126126126
21355205	0.29	1.4075723830734967
42520193	0.9	0.963302752293578
19920446	0.45	0.8511166253101737
116806220	0.02	0.7949790794979079
42520675	0.18	1.5242718446601942
17137620	0.89	1.0150375939849625
24658617	0.25	0.6776859504132231
19920834	0.04	0.7568493150684932
24640096	0.83	0.9333333333333333
24662032	0.21	1.4
21355521	0.89	1.0193236714975846
45551638	0.74	1.2380952380952381
21358259	0.72	0.9575551782682513
20129973	0.11	1.6427289048473968
17933574	0.49	1.1560693641618498
20130109	0.77	0.6375661375661376
24664387	0.15	1.2923832923832923
27819749	0.05	0.8166666666666667
62484316	0.59	0.8373493975903614
442621201	0.86	1.0434782608695652
16183595	0.97	1.0
28317166	0.77	1.0417910447761194
17137718	0.74	0.9379310344827586
45550579	0.17	1.1096433289299867
85724924	0.75	0.9825356957498476
13446608	0.13	1.3111111111111111
19920928	0.88	0.8957131621464386
18857943	0.83	0.9322709163346613
24583012	0.22	1.3333333333333333
21355243	0.62	0.8636363636363636
442621123	0.19	0.7021696252465484
60678093	0.58	0.7361963190184049
19920938	0.03	1.2915766738660908
18859779	0.46	0.8095238095238095
19922628	0.36	0.685917037037037
21358143	0.04	0.5689655172413793
19920836	0.02	0.7396825396825397
24585112	0.3	1.1237113402061856
17647675	0.1	1.0983870967741935
281363358	0.85	1.158110882956879
24657533	0.31	0.6785714285714286
17945831	0.52	0.9279661016949152
24663767	0.34	0.7716049382716049
195478705	0.01	0.8027681660899654
21356879	0.21	1.655367231638418
24647580	0.88	0.9922680412371134
17864224	0.29	1.1983805668016194
25012857	0.81	1.1336633663366336
24668519	0.16	1.4826589595375723
221468770	0.94	0.9958333333333333
21355911	0.46	0.8881987577639752
24659421	0.16	1.4156378600823045
20129811	0.16	0.7456896551724138
19920384	0.7	1.0777777777777777
221330176	0.85	1.0317460317460319
442619193	0.93	0.6335616438356164
21355135	0.007670000000000001	1.9464285714285714
24662364	0.27	0.8195488721804511
17946038	0.04	0.7730192719486081
19921940	0.53	1.16
45552231	0.13	1.2259615384615385
16768632	0.88	1.1525974025974026
19921856	0.57	1.1142857142857143
20177067	0.34	1.168
24665147	0.15	33.06863378011728
17737395	0.24	1.1428571428571428
442633942	0.27	0.769406392694064
24586453	0.01	1.7951807228915662
19921526	0.04	1.452513966480447
24638597	0.38	0.7590361445783133
8573378	0.5	1.4322033898305084
24654665	0.27	1.2622478386167146
19920930	0.19	1.4615384615384615
10334683	0.73	1.076271186440678
16198299	0.91	0.9649484536082474
161076484	0.05	0.6316666666666667
17137444	0.81	0.97165991902834
372099929	0.33	1.3274336283185841
221457509	0.74	0.958769996990732
24656811	0.12	1.3
24656360	0.59	1.0833333333333333
17530833	0.43	0.8457627118644068
161078130	0.57	0.9395161290322581
9802011	0.5	1.1818181818181819
442617077	0.97	0.9817518248175182
21356739	0.49	0.8810068649885584
21358221	0.41	1.1181102362204725
20129237	0.56	1.1069182389937107
21355557	0.62	1.0613636363636363
442626962	0.59	0.8378378378378378
361050376	0.97	1.003883495145631
4063493	0.42	1.1981132075471699
21356239	0.84	1.101522842639594
21358265	0.35	1.2136752136752136
380862401	0.44	0.7980049875311721
24583789	0.01	0.34121621621621623
17137514	0.03	1.279527559055118
19921898	0.9	1.0131147540983607
201066159	0.83	1.0310077519379846
19922550	0.3	1.2857142857142858
255069821	0.66	0.9346733668341709
21430820	0.2	0.8535031847133758
21355099	0.29	1.102728731942215
33589548	0.87	0.9913686806411838
221474964	0.36	1.0952380952380953
62471723	0.1	1.4329268292682926
24656137	0.33	0.12549920424403183
442631220	0.02	1.9099526066350712
21356589	0.03	0.4126506024096386
161083929	0.33	0.8293838862559242
19920824	0.06	0.5056179775280899
442625841	0.53	1.144486692015209
20129773	0.82	1.0153061224489797
19920958	0.86	0.9817739975698664
24651131	0.15	1.2972027972027973
116007328	0.01	0.7721088435374149
24640785	0.75	1.6916666666666667
18543295	0.58	0.9478260869565217
24644404	0.18	1.1526717557251909
21430882	0.00434	1.2340425531914894
21357351	0.34	0.9072727272727272
20152135	0.12	2.4425539116710553
16769888	0.52	0.6967930029154519
21356515	0.9	1.0186567164179106
223967989	0.69	1.048913043478261
21357525	0.85	0.9743975903614458
19921048	0.17	1.1868686868686869
21357863	0.54	0.92
24586593	0.02	0.3695652173913043
45551633	0.78	1.0377358490566038
281365642	0.5	0.8844884488448845
17864322	0.77	0.9629629629629629
18921183	0.25	0.8447653429602888
78706622	0.11	0.2838704545454545
19922606	0.16	0.7703349282296651
21356083	0.55	0.8983957219251337
21357051	0.52	1.130820399113082
17738007	0.65	1.105463786531131
320545134	0.91	1.0205479452054795
24653141	0.42	0.7612903225806451
21356563	0.11	0.8177966101694916
24762519	0.85	1.036144578313253
17864496	0.7	0.9534883720930233
3256104	0.27	1.240506329113924
25012987	0.38	0.7839721254355401
21356877	0.35	1.2717678100263852
17136974	0.13	1.820754716981132
17738165	0.55	1.1333333333333333
17738001	0.22	1.53551912568306
383286760	0.24	1.4035087719298245
19920754	0.33	0.8336713995943205
24667285	0.39	1.1284916201117319
18858183	0.17	0.5017482517482518
18860007	0.13	1.8742857142857143
21430884	0.9	1.0188679245283019
17737615	0.08	0.8094674556213017
21356587	0.02	0.7623188405797101
24641669	0.46	0.9518072289156626
24649524	0.65	1.0330578512396693
281361391	0.06	0.6273885350318471
16184174	0.28	0.6882591093117408
442623528	0.13	0.6836158192090396
16769598	0.36	0.768361581920904
24656550	0.15	1.7916666666666667
17647671	0.93	1.0019120458891013
24762577	0.44	0.6923076923076923
254829671	0.78	0.9532710280373832
21355709	0.98	0.9714765100671141
18860099	0.24	1.4444444444444444
19920360	0.11	0.8476953907815631
21358011	0.26	1.2605633802816902
24652725	0.03	1.691699604743083
19920442	0.33	1.3480314960629922
17136758	0.87	0.9938271604938271
24585378	0.05	0.7384
21357241	0.07	1.3967611336032388
158506	0.48	0.7801047120418848
21355401	0.58	1.1923076923076923
320543100	0.45	1.2
221459015	0.97	0.9801324503311258
16768476	0.28	0.65
21711757	0.0042899999999999995	0.33496932515337424
442620506	0.43	1.1206690561529271
24650530	0.71	1.2869565217391303
45550100	0.85	1.0109034267912773
21358099	0.51	0.8952959028831563
161076949	0.84	0.968
21355237	0.42	1.1896551724137931
24642963	0.02	0.02102654867256637
17862878	0.24	1.2042755344418052
158195	0.5	1.127234044368722
17863026	0.24	0.7537878787878788
45551424	0.04	1.770334928229665
21356487	0.24	0.7444933920704846
24584989	0.11	1.3962264150943395
20130215	0.27	0.82421875
37699520	0.16	1.2762312633832977
17137310	0.52	0.7142857142857143
24640781	0.99	0.9948453608247423
45551508	0.53	1.1319088126175492
19920846	0.51	1.1666666666666667
221331212	0.2	11.900826446280991
281364607	0.91	0.9339398467975301
161085371	0.02	1.748280168910212
161084970	0.11	1.3766937669376693
156938462	0.97	1.2062075583430951
386770554	0.49	0.7276995305164319
24657885	0.07	0.39026442307692305
45550109	0.18	1.654320987654321
17137312	0.59	0.7673267326732673
18857983	0.02	1.2753623188405796
21356831	0.19	0.6517857142857143
20129927	0.79	1.0040650406504066
19922924	0.43	0.913563829787234
62473764	0.02	1.7489539748953975
157157	0.27	0.8072289156626506
78706862	0.28	1.1446540880503144
11079	0.79	0.9493820808962303
19920358	0.11	1.42296918767507
8668	0.28	0.6605963197933703
19922916	0.59	0.8650793650793651
17738229	0.18	1.6090225563909775
21064807	0.11	1.1848341232227488
24641014	0.86	1.0334855403348555
62862480	0.12	0.7407407407407407
19920488	0.13	0.7396694214876033
18921171	0.86	0.9520295202952029
442615224	0.05	1.5158730158730158
24656029	0.84	1.0110837438423645
18858189	0.92	0.9770642201834863
24581885	0.38	0.11832460732984293
21358379	0.32	1.146788990825688
28571660	0.11	0.6109422492401215
42520481	0.58	1.1071428571428572
21358503	0.65	0.8320610687022901
442616672	0.29	3.0484330484330484
281363753	0.62	0.9551569506726457
24643007	0.31	0.8033126293995859
218505923	0.25	0.827123695976155
45550177	0.09	0.7938391818792273
21358539	0.72	1.0446428571428572
442627348	0.04	0.6470588235294118
19921484	0.66	0.8092566619915849
24584671	0.4	1.1513157894736843
281365644	0.03	0.6098901098901099
116007126	0.33	0.4878932129093558
21355295	0.51	0.8818181818181818
18858061	0.66	1.074766355140187
28571878	0.64	0.8735177865612648
386765657	0.04	1.649553465876787
19922528	0.00374	0.4798255179934569
28571655	0.33	1.278048780487805
24583258	0.23	0.7447698744769874
24658076	0.1	2.2375
281363363	0.48	0.6765899864682002
45549183	0.95	1.0493218249075216
24658452	0.04	0.26233453670276774
359339052	0.88	1.0663716814159292
24643154	0.46	1.299184339314845
24645403	0.73	0.9352226720647774
24656869	0.49	0.7733812949640287
21356545	0.55	0.8984375
21356289	0.03	0.8142857142857143
24646369	0.3	0.6549815498154982
238550245	0.09	1.3323397913561847
24647199	0.02	0.5317919075144508
21355207	0.58	0.8935185185185185
17137542	0.76	1.0338266384778012
21356957	0.29	0.6377171215880894
24639519	0.04	1.4021447721179625
21356203	0.2	1.6428571428571428
66770891	0.46	0.8191489361702128
281364169	0.73	0.9457831325301205
22024248	0.0019	0.3009950248756219
6946672	0.19	11.820388349514563
21356495	0.47	1.0951893551688843
161077963	0.00213	1.9411764705882353
24583515	0.81	1.0470588235294118
19921428	0.76	1.1570512820512822
17137616	0.47	1.1506849315068493
24651974	0.22	0.59739453125
221513728	0.72	0.9495548961424333
19920764	0.19	0.7819905213270142
27819937	0.88	1.0026881720430108
21356397	0.29	0.2342919269272808
45550827	0.74	0.9458483754512635
442629671	0.23	7.318839229134827
24584187	0.65	1.1133333333333333
24639391	0.07	1.2884615384615385
17137624	0.43	0.824847250509165
24643715	0.2	1.3002364066193854
221330338	0.15	1.2717391304347827
24661058	0.79	0.242152466367713
324096364	0.99	0.952755905511811
20129625	0.14	2.1858736059479553
402748079	0.67	0.7440677966101695
21356053	0.02	0.7630434782608696
442620315	0.07	0.46875
195497343	0.58	1.0843373493975903
255708481	0.11	0.7539863325740319
24585008	0.000923	0.5343347639484979
21355797	0.81	0.9528301886792453
157441	0.38	0.8717647058823529
24652482	0.4	1.161205766710354
17865652	0.23	0.8910891089108911
19921202	0.38	1.4857028280292937
386769453	0.68	1.060747663551402
21355753	0.02	0.6542669584245077
24662700	0.8	1.0373053097391487
6942201	0.87	1.038709677419355
22024089	0.97	0.9293893129770993
1934852	0.01	0.6863157894736842
24642763	0.16	1.5718390804597702
24660491	0.51	1.161189358372457
21358191	0.32	1.128440366972477
24640830	0.43	1.3384615384615384
442620396	0.57	0.7792642140468228
74865875	0.73	1.185430463576159
21356345	0.7	1.0572792362768497
24646169	0.0052899999999999996	0.26000543130990417
21358483	0.49	0.7451829983363788
281361016	0.87	0.9953641916023267
24647020	0.08	2.832167832167832
21430028	0.51	1.1071428571428572
442628428	0.01	1.944954128440367
18859791	0.00822	0.5795454545454546
161076450	0.09	1.3172804532577904
116811997	0.29	1.3122923588039868
17647371	0.88	1.0
259790	0.36	1.2788461538461537
442629121	0.97	0.9607843137254902
28574565	0.38	1.4491525423728813
20128957	0.77	0.9208556149732621
24647911	0.84	1.008695652173913
281361234	0.42	0.8676171079429735
18859897	0.22	1.3122171945701357
221459039	0.23	1.273838630806846
17944396	0.98	0.9852216748768473
24642547	0.1	0.9523809523809523
114207803	0.38	0.727810650887574
18859709	0.39	0.8774509803921569
17647699	0.72	0.9233176838810642
21483346	0.06	1.4933333333333334
24640501	0.38	1.1494252873563218
19921440	0.39	1.1044776119402986
21357367	0.00771	0.4899328859060403
25012413	0.17	0.6040061633281972
162951747	0.25	0.7171532846715328
40215508	0.83	0.946980854197349
1857614	0.98	0.6993685185185186
17647557	0.75	0.9618320610687023
11494014	0.63	1.0826771653543308
17647335	0.51	1.13013698630137
442630668	0.13	0.806060606060606
20130157	0.47	1.25
221330708	0.39	1.1346153846153846
25012393	0.32	1.3022222222222222
18859855	0.11	0.6767241379310345
113060	0.03	1.3821428571428571
383505540	0.11	1.471830985915493
19922846	0.98	0.9691358024691358
21428756	0.49	1.4968152866242037
24644714	0.76	0.9568965517241379
23397405	0.21	1.7508532423208192
320541591	0.00818	1.36
21357255	0.05	0.6037735849056604
161082602	0.64	0.7769423558897243
18447648	0.67	0.8076237704918033
24580712	0.31	1.2420677039813914
359280022	0.06	1.4215080346106304
22026916	0.27	1.256317689530686
21711759	0.04	0.6801705756929638
442630042	0.38	1.143030303030303
60677709	0.05	1.4559386973180077
7799043	0.79	0.8380281690140845
21483596	0.2	0.7744063324538258
6746588	0.01	0.22945736434108527
442621724	0.3	0.8953771289537713
442623041	0.18	0.6951724137931035
21358399	0.95	0.5990566037735849
17137352	0.7	1.068
442618256	0.18	1.4682926829268292
209946166	0.04	1.5507692307692307
24639234	0.46	1.0683661645422944
116007256	0.14	0.713472485768501
157212	0.06	0.5489130434782609
21356713	0.71	1.0628930817610063
24664203	0.02	2.964509394572025
20129347	0.64	0.9080118694362018
17137480	0.56	1.3873873873873874
22024001	0.81	0.9798994974874372
17933570	0.14	0.7480769230769231
161076333	0.82	0.9576988155668359
237513020	0.59	0.5287356321839081
442615440	0.83	0.85
19921018	0.37	0.7019758868939197
90855757	0.37	0.7909604519774012
19921784	0.41	1.1666666666666667
281366810	0.28	0.7310344827586207
161076727	0.69	0.7017543859649122
17647427	0.38	0.6130913043478261
19922738	0.47	0.8256637168141593
24652208	0.02	1.7311569154134394
24582769	0.66	0.6308118881118882
17862068	0.51	1.1479030574610511
269954748	0.31	1.2009803921568627
24642347	0.48	1.6984924623115578
45550973	0.04	0.7410358565737052
21356021	0.11	0.5189376923076923
24647239	0.56	1.16
195499401	0.81	0.9693486590038314
7546826	0.24	1.2412060301507537
161076841	0.81	1.069767441860465
19922416	0.55	1.1228070175438596
373432713	0.7	0.8954248366013072
17136276	0.15	0.468
24658214	0.57	1.0946969696969697
24649795	0.25	0.8605577689243028
281359858	0.81	0.981203007518797
21355311	0.86	1.0407407407407407
218506009	0.07	0.13909883720930233
386769098	0.11	1.8888888888888888
19923008	0.18	0.8795698924731182
21356309	0.87	0.9738219895287958
28571728	0.49	1.1284153005464481
194353390	0.67	1.2119205298013245
1621653	0.000468	3.808139534883721
161078093	0.04	0.6640625
24645757	0.63	0.2619047619047619
28574956	0.2	1.396
442633486	0.03	0.9371293001186239
281361801	0.37	0.8346055979643766
18860023	0.4	1.3510392609699768
18860073	0.82	1.0801393728222997
24640188	0.85	0.9822335025380711
24651697	0.54	1.180400205660087
24582728	0.42	1.2081765844293748
15291205	0.12	1.4495412844036697
24640506	0.17	1.5611814345991561
15291629	0.98	0.9928057553956835
17864128	0.61	0.9087136929460581
21430078	0.54	0.7489655172413793
21357919	0.35	1.5403225806451613
221330269	0.37	1.2321428571428572
21430640	0.39	1.118421052631579
17946420	0.1	0.8346456692913385
24642216	0.38	0.8029197080291971
24649260	0.58	1.239057239057239
20151293	0.54	0.8542056074766355
62484261	0.67	0.8969957081545065
442616289	0.42	1.205
17933652	0.5	1.1979166666666667
17137390	0.96	1.0466321243523315
24652901	0.13	1.4722222222222223
28571930	0.54	0.7761194029850746
532126	0.7	1.0926243567753002
19921190	0.09	1.1696969696969697
442619060	0.32	1.417406675870207
21429190	0.2	1.7552219904359008
17136224	0.13	0.0
221378832	0.46	0.8723404255319149
4928454	0.1	0.8907922912205567
24663878	0.44	1.5141388174807198
21355577	0.71	1.1010452961672474
442615681	0.05	0.07243787432708516
281363605	0.6	1.25
24651397	0.3	0.6340551724137931
16768586	0.67	0.6959706959706959
19922112	0.72	1.077294685990338
19920648	0.83	0.9832402234636871
18129620	0.03	0.6148572519083969
19922352	0.26	0.84
24652718	0.4	0.8111111111111111
24662914	0.87	1.0365853658536586
21355321	0.38	1.1377245508982037
20129377	0.75	0.9262820512820513
24643221	0.82	0.9722222222222222
1419487	0.09	1.6081081081081081
20129427	0.69	1.0513784461152882
45552010	0.47	1.107033639143731
46409246	0.81	0.8913043478260869
19921554	0.54	0.8749144065873071
24651407	0.32	0.4190125925925926
475879231	0.43	1.2465753424657535
40215537	0.88	0.9896907216494846
1405882	0.01	1.192846034214619
19921716	0.42	0.7278562259306803
24662435	0.79	0.8712871287128713
17862908	0.38	1.277027027027027
24581646	0.09	1.3304347826086957
17352459	0.9	0.8419243986254296
4678959	0.01	1.5748236740527708
386771593	0.2	2.1440329218106995
28571523	0.58	0.85625
17737783	0.8	0.9742765273311897
281360481	0.12	1.3232323232323233
386764328	0.04	1.6873857404021937
18543281	0.009909999999999999	0.5090361445783133
19921162	0.95	0.9566405238290414
24658274	0.91	0.6436073507000455
24641636	0.93	1.0609756097560976
17933744	0.39	1.18
19923046	0.85	1.0205479452054795
20129583	0.02	0.5211678832116788
24639068	0.67	1.1785714285714286
24585387	0.29	0.671957671957672
332000065	0.87	0.9917355371900827
17737779	0.03	0.6852791878172588
24649466	0.39	1.1265822784810127
24582657	0.89	1.0016233766233766
24654037	0.68	0.9551020408163265
442632355	0.34	1.955503512880562
25012186	0.27	1.5194085027726432
281365625	0.06	1.385321100917431
442632045	0.04	1.3539192399049882
21064371	0.08	1.6280487804878048
256000837	0.53	0.9219330855018587
19920434	0.14	3.417960987552263
28317171	0.09	1.2948857453754081
21357685	0.6	1.108201525865277
24638625	0.13	1.4163327345585188
21357011	0.86	1.0492610837438423
442633981	0.58	0.7635622009059598
6010697	0.6	1.1472868217054264
20129813	0.11	1.287313432835821
24584623	0.2	0.7041420118343196
20129425	0.39	0.6761658031088082
2243144	0.04	1.2764378478664193
28574289	0.73	1.12987012987013
17136526	0.42	1.1275720164609053
56308438	0.15	22.682504626037126
17944465	0.08	0.7460815047021944
21357701	0.02	2.7167630057803467
15291141	0.3	1.2790697674418605
24647931	0.03	0.40705128205128205
24643312	0.78	1.0751173708920188
21355787	0.08	0.8371647509578544
19922432	0.41	1.1434262948207172
24646802	0.69	1.2385786802030456
442626696	0.73	1.036979969183359
24649745	0.21	1.221487603305785
85726470	0.61	1.0683760683760684
45551186	0.28	0.81
18859693	0.17	0.6942675159235668
18859763	0.16	0.4775779411764706
19527895	0.31	1.326086956521739
24661681	0.59	0.7614995904276218
18860069	0.75	1.0890688259109311
24652561	0.04	1.7941765287245635
254200	0.67	1.0634146341463415
386767608	0.14	0.5783261802575107
28574861	0.07	1.2109375
8358	0.64	0.9371428571428572
533112531	0.88	0.9859154929577465
281364513	0.8	0.9413489736070382
28574023	0.08	3.7687256208956694
20130339	0.18	0.5843045454545455
221330702	0.0010199999999999999	1.9765886287625418
526253115	0.59	1.1173553719008265
19920778	0.27	0.5688405797101449
19920700	0.68	0.9791666666666666
3832514	0.82	0.49875
442622528	0.02	2.125
16930613	0.96	0.9971014492753624
221307700	0.92	1.0732538330494037
221330411	0.31	1.084788029925187
45549221	0.41	0.7643097643097643
17737286	0.36	1.144927536231884
24641946	0.28	0.881104033970276
17137524	0.82	0.9987244897959183
442615354	0.19	1.1925133689839573
45549277	0.79	1.0377358490566038
24646434	0.53	0.8424657534246576
442614939	0.11	1.5065028730314631
386768480	0.59	1.1376146788990826
17865642	0.13	1.4759358288770053
17738009	0.83	1.0990990990990992
254939753	0.41	0.8307155322862129
17945348	0.15	0.9054916985951469
20129085	0.01	1.450777202072539
260310545	0.04	2.1175373061044924
20129915	0.83	0.9102659330475541
262272104	0.04	1.7424242424242424
281361140	0.16	0.5794005847953216
442620118	0.93	1.4687595116507153
45550861	0.81	1.0236966824644549
21358601	0.75	0.9727886341921691
21357023	0.21	0.7437641723356009
21358213	0.83	0.7570498915401301
24762728	0.52	0.8755458515283843
211938747	0.45	0.7632105102944433
24585864	0.12	1.2108108108108109
28571998	0.58	1.116949152542373
17137800	0.72	1.0564853556485356
5764670	0.27	1.323943661971831
17136580	0.25	1.145631067961165
27819903	0.05	1.5063731170336037
28571687	0.44	1.1906355490230123
201065679	0.32	1.1948529411764706
18858005	0.89	0.84
24646906	0.99	1.0051177072671442
161076848	0.48	0.8741258741258742
18858077	0.89	0.9115384615384615
40215968	0.75	1.1608040201005025
221459022	0.72	0.9191176470588235
24641477	0.48	0.883495145631068
24648956	0.58	0.8390243902439024
19922014	0.19	0.563163190184049
28574920	0.61	1.078048780487805
24649478	0.48	0.8992974238875878
24639601	0.00704	2.814814814814815
19922840	0.35	1.2156862745098038
386769023	0.65	1.1296296296296295
24659379	0.69	0.9422680412371134
19922838	0.57	1.1653543307086613
24657540	0.55	1.1358024691358024
62471661	0.17	1.4304932735426008
5911472	0.14	0.3469712195121951
357933663	0.21	1.2300469483568075
24581205	0.27	1.3888888888888888
442620737	0.25	1.3132400430570506
24653827	0.28	0.796
386770905	0.9	0.8936308835045041
13492045	0.3	0.7466666666666667
24652068	0.37	0.7946768060836502
45552053	0.7	0.905511811023622
24654975	0.23	1.2094017094017093
45553315	0.79	1.0764353526697708
24583364	0.91	0.7746478873239436
19922058	0.69	1.0486661406292943
21483546	0.46	1.2972768978571345
17647685	0.08	0.6676829268292683
281365894	0.36	0.8100840336134454
24661022	0.35	1.3529411764705883
24647383	0.16	1.183381088825215
24667650	0.3	1.7478428601247884
221329591	0.58	0.8969957081545065
85857748	0.28	0.8787878787878788
24642649	0.44	0.8494208494208494
221473363	0.46	1.0943396226415094
293651643	0.2	0.7612456747404844
162944844	0.73	1.1045751633986929
19922580	0.00238	0.5200945626477541
221378656	0.26	0.6283687943262412
28571412	0.07	0.7767441860465116
62472454	0.59	0.8537549407114624
18860049	0.87	0.9576271186440678
442619721	0.89	1.100864553314121
